MF Code,option,s_name,index_code,rv_tax_category,amc_code,classification_id,fund_manager_code,schemecode,type,expenceratio,fund_manager,navchange,turnover_ratio,exitload,navrs,navdate,lockperiod,inception_date,inception_return,minimum_investment,aumtotal,fund_house,index_name,redemption_period,aumdate,returns_1month,returns_3month,returns_1year,returns_3year,returns_5year,ytd_returns,exitload_remarks,highest_sector,portfolio_attributes,cost_factor,risk,rupeevest_rating,consistency_of_return,total_return,classification,navrs_gp
ICICI Pru Money Market Fund(G),Growth,ICICI Pru Money Market Fund(G),445,NEQ,400015,24,297,1690,Open ended scheme,0.32,Manish Banthia,0.02,0.0,0.0,355.6742,2024-08-23,0.0,2006-03-08,7.11,500.0,26267.5975892344,ICICI Prudential Mutual Fund,Nifty Money Market Index,3,2024-07-31,0.5919,1.8789,7.5878,6.1279,5.8772,5.031451184000277,Nil,-,,,,4,,,Debt : Money Market,355.6742
UTI Liquid Fund-Reg(G),Growth,UTI Liquid Fund-Reg(G),446,NEQ,400032,21,619,3590,Open ended scheme,0.27,Amit Sharma,0.02,0.0,0.007,4039.8853,2024-08-25,0.0,2003-12-10,6.86,500.0,26266.3009,UTI Mutual Fund,Nifty Liquid Fund Index,1,2024-07-31,0.5774,1.762,7.3223,5.9387,5.2017,4.754592117969192,"0.007% for Day 1, 0.0065% on Day 2, 0.0060% on Day 3, 0.0055% on Day 4, 0.0050% on Day 5, 0.0045% on Day 6, NIL after 7D",-,,,,3,,,Debt : Liquid,4039.1416
Mirae Asset ELSS Tax Saver Fund-Reg(G),Growth,Mirae Asset ELSS Tax Saver Fund-Reg(G),312,EQ,400033,6,118,33536,Open ended scheme,1.55,Neelesh Surana,0.02,118.0,0.0,48.318,2024-08-23,3.0,2015-12-28,19.95,500.0,25617.485568113,Mirae Asset Mutual Fund,NIFTY 500 - TRI,3,2024-07-31,3.107,10.75,36.7271,18.3017,23.6054,21.4142124836667,Nil,Financials,,,,4,,,Equity : Tax Saving (ELSS),48.318
Kotak Equity Opp Fund(G),Growth,Kotak Equity Opp Fund(G),366,EQ,400019,2,75,2069,Open ended scheme,1.58,Harsha Upadhyaya,-0.22,24.69,1.0,340.722,2024-08-23,0.0,2004-09-09,19.33,100.0,25074.698500000002,Kotak Mahindra Mutual Fund,NIFTY LargeMidcap 250 - TRI,3,2024-07-31,2.5913,6.9056,42.3079,22.8601,24.8308,26.75245248484982,"Nil upto 10% of investment and 1% for remaining investment on or before 1Y, Nil after 1Y",Financials,,,,3,,,Equity : Large & Mid Cap,340.722
HDFC Hybrid Equity Fund(G),Growth,HDFC Hybrid Equity Fund(G),370,EQ,400013,37,59,1311,Open ended scheme,1.68,Chirag Setalvad,0.0,35.31,1.0,114.949,2024-08-23,0.0,2005-04-06,13.42,100.0,24596.0129,HDFC Mutual Fund,NIFTY 50 Hybrid Composite Debt 65:35 Index,3,2024-07-31,0.7238,6.0112,22.4334,15.5713,17.6047,13.859365868637147,"Nil upto 15% of Units, For excess Units 1% on or before 1Y and Nil after 1Y",Financials,,,,4,,,Hybrid : Equity Oriented,114.949
Canara Rob Emerg Equities Fund-Reg(G),Growth,Canara Rob Emerg Equities Fund-Reg(G),366,EQ,400006,2,882,523,Open ended scheme,1.6,Amit Nadekar,0.1,61.0,1.0,254.68,2024-08-23,0.0,2005-03-11,18.09,5000.0,24593.6512,Canara Robeco Mutual Fund,NIFTY LargeMidcap 250 - TRI,3,2024-07-31,3.9807,12.0014,41.3005,19.0917,24.6205,26.45481628599801,"1% on or before 1Y, Nil after 1Y",Financials,,,,4,,,Equity : Large & Mid Cap,254.68
Quant Small Cap Fund(G),Growth,Quant Small Cap Fund(G),350,EQ,400010,5,739,876,Open ended scheme,1.61,Ankit Pande,0.24,172.0,1.0,278.7459,2024-08-23,0.0,1996-10-16,13.15,5000.0,24529.7742,Quant Mutual Fund,Nifty Smallcap 250 - TRI,3,2024-07-31,4.0371,9.4047,56.2117,34.8365,50.5046,31.373061417612156,"1% on or before 1Y, Nil after 1Y",Financials,,,,5,,,Equity : Small Cap,278.7459
Kotak Money Market Fund(G),Growth,Kotak Money Market Fund(G),420,NEQ,400019,24,61,1999,Open ended scheme,0.35,Deepak Agrawal,0.02,0.0,0.0,4210.6405,2024-08-23,0.0,2003-07-14,7.04,100.0,24036.3526,Kotak Mahindra Mutual Fund,CRISIL Money Market Index,3,2024-07-31,0.5919,1.864,7.5821,6.154,5.7847,5.027002550296299,Nil,-,,,,3,,,Debt : Money Market,4210.6405
ICICI Pru Equity-Arbitrage Fund(G),Growth,ICICI Pru Equity-Arbitrage Fund(G),277,EQ,400015,38,1008,1467,Open ended scheme,0.9,Archana Nair,0.09,0.0,0.25,32.4003,2024-08-23,0.0,2006-12-30,6.88,5000.0,23541.697599689098,ICICI Prudential Mutual Fund,Nifty 50 Arbitrage,3,2024-07-31,0.6108,1.9092,7.7098,5.8766,5.2506,5.137066313617076,"0.25% on or before 1M, Nil after 1M",Financials,,,,3,,,Hybrid : Arbitrage,32.4003
Axis Small Cap Fund-Reg(G),Growth,Axis Small Cap Fund-Reg(G),350,EQ,400040,5,700,21651,Open ended scheme,1.61,Tejas Sheth,0.15,37.0,1.0,104.92,2024-08-23,0.0,2013-11-29,24.47,100.0,23399.1473,Axis Mutual Fund,Nifty Smallcap 250 - TRI,3,2024-07-31,4.2735,12.696,39.6141,25.0514,30.0252,22.727804421569783,"Nil for 10% of investments and 1% for remaining investments on or before 12M, Nil after 12M",Financials,,,,2,,,Equity : Small Cap,104.92
HDFC Large and Mid Cap Fund-Reg(G),Growth,HDFC Large and Mid Cap Fund-Reg(G),366,EQ,400013,2,73,2271,Open ended scheme,1.67,Gopal Agrawal,-0.31,6.82,1.0,340.956,2024-08-23,0.0,1994-02-18,13.36,100.0,23046.869599999998,HDFC Mutual Fund,NIFTY LargeMidcap 250 - TRI,3,2024-07-31,2.6679,10.1389,43.5163,26.6059,26.9145,23.6682885608022,"1% on or before 1Y, Nil after 1Y",Financials,,,,4,,,Equity : Large & Mid Cap,340.956
SBI Flexicap Fund-Reg(G),Growth,SBI Flexicap Fund-Reg(G),379,EQ,400027,50,149,2799,Open ended scheme,1.66,R. Srinivasan,-0.08,78.0,0.1,110.6171,2024-08-23,0.0,2005-09-16,13.52,1000.0,22815.7795,SBI Mutual Fund,BSE 500 - TRI,3,2024-07-31,2.7182,9.071,30.7087,15.8327,19.0337,17.999285877970394,"0.10% on or before 30D, Nil after 30D",Financials,,,,3,,,Equity : Flexi Cap,110.7087
Aditya Birla SL Flexi Cap Fund(G),Growth,Aditya Birla SL Flexi Cap Fund(G),312,EQ,400004,50,501,445,Open ended scheme,1.66,Harish krishnan,0.04,35.0,1.0,1744.84,2024-08-23,0.0,1998-08-27,21.95,100.0,22792.009100000003,Aditya Birla Sun Life Mutual Fund,NIFTY 500 - TRI,3,2024-07-31,2.7495,10.9342,38.004,17.1708,21.2654,21.46382552157659,"1% on or before 90D, Nil after 90D",Financials,,,,3,,,Equity : Flexi Cap,1744.84
ICICI Pru India Opp Fund(G),Growth,ICICI Pru India Opp Fund(G),312,EQ,400015,13,182,42140,Open ended scheme,1.62,Sankaran Naren,0.12,90.0,1.0,34.54,2024-08-23,0.0,2019-01-15,24.73,5000.0,22658.799789593802,ICICI Prudential Mutual Fund,NIFTY 500 - TRI,3,2024-07-31,3.8173,11.3834,45.3092,31.4659,29.97,25.55434387495455,"1% on or before 12M, Nil after 12M",Financials,,,,3,,,Equity : Thematic,34.54
Tata Liquid Fund-Reg(G),Growth,Tata Liquid Fund-Reg(G),42,NEQ,400030,21,460,3212,Open ended scheme,0.32,Amit Somani,0.02,0.0,0.007,3878.3437,2024-08-25,0.0,2004-09-01,7.01,5000.0,22261.9516825171,Tata Mutual Fund,CRISIL Liquid Debt Index,1,2024-07-31,0.5736,1.7476,7.3036,5.8817,5.1809,4.72929912565723,"0.007% for Day 1, 0.0065% on Day 2, 0.0060% on Day 3, 0.0055% on Day 4, 0.0050% on Day 5, 0.0045% on Day 6, NIL on or after 7D",-,,,,4,,,Debt : Liquid,3877.6333
ICICI Pru Asset Allocator Fund(FOF)(G),Growth,ICICI Pru Asset Allocator Fund(FOF)(G),415,NEQ,400015,48,182,1704,Open ended scheme,1.14,Sankaran Naren,-0.03,0.0,0.0,112.24,2024-08-23,0.0,2003-12-18,12.39,5000.0,22108.938470708603,ICICI Prudential Mutual Fund,CRISIL Hybrid 50+50 - Moderate Index,3,2024-07-31,1.5119,5.0043,21.7664,14.3219,15.2348,12.794195059813463,"Nil on 30% of units within 1Y and 1% for more than 30% of units within 1Y, Nil after 1Y",-,,,,Unrated,,,FoFs : Domestic,112.2785
SBI Magnum Midcap Fund-Reg(G),Growth,SBI Magnum Midcap Fund-Reg(G),349,EQ,400027,4,840,2789,Open ended scheme,1.66,Bhavin Vithlani,-0.65,29.0,1.0,239.6335,2024-08-23,0.0,2005-03-29,17.77,5000.0,21127.4538,SBI Mutual Fund,Nifty Midcap 150 - TRI,3,2024-07-31,3.2005,10.6207,38.5889,25.4542,30.1115,22.634962761746312,"1% on or before 1Y, Nil after 1Y",Automobile and Ancillaries,,,,4,,,Equity : Mid Cap,239.6335
Aditya Birla SL Corp Bond Fund(G),Growth,Aditya Birla SL Corp Bond Fund(G),278,NEQ,400004,34,287,453,Open ended scheme,0.52,Kaustubh Gupta,0.03,0.0,0.0,105.1684,2024-08-23,0.0,1997-03-03,8.94,100.0,20993.5345,Aditya Birla Sun Life Mutual Fund,NIFTY Corporate Bond Index,3,2024-07-31,0.9042,2.313,8.1384,6.0283,7.0737,5.653242730892069,Nil,-,,,,5,,,Debt : Corporate Bond,105.1684
Bharat 22 ETF,Growth,Bharat 22 ETF,566,EQ,400015,44,763,38252,Open ended scheme,0.07,Nishit Patel,-0.03,11.0,0.0,117.1505,2024-08-23,0.0,2017-11-24,19.11,5000.0,20683.441764042,ICICI Prudential Mutual Fund,BSE Bharat 22 Index - TRI,3,2024-07-31,1.3323,5.9866,65.1901,44.0012,29.3488,28.632493648008523,Nil,Energy,,,,Unrated,,,Equity : ETFs,117.1505
SBI Corp Bond Fund-Reg(G),Growth,SBI Corp Bond Fund-Reg(G),278,NEQ,400027,34,154,40450,Open ended scheme,0.8,Rajeev Radhakrishnan,0.02,0.0,0.0,14.4306,2024-08-23,0.0,2019-02-01,6.82,5000.0,20534.9031,SBI Mutual Fund,NIFTY Corporate Bond Index,3,2024-07-31,0.8167,2.0877,7.4169,5.3108,6.1929,5.137919477756565,Nil,-,,,,3,,,Debt : Corporate Bond,14.4306
DSP Midcap Fund-Reg(G),Growth,DSP Midcap Fund-Reg(G),349,EQ,400009,4,268,735,Open ended scheme,1.66,Vinit Sambre,-0.46,41.0,1.0,149.684,2024-08-23,0.0,2006-11-14,16.43,100.0,20014.363999999998,DSP Mutual Fund,Nifty Midcap 150 - TRI,3,2024-07-31,3.8708,13.6708,45.1214,20.0547,24.3311,25.007516285284787,"1% before 12M, Nil on or after 12M",Automobile and Ancillaries,,,,2,,,Equity : Mid Cap,149.684
ICICI Pru Savings Fund(G),Growth,ICICI Pru Savings Fund(G),435,NEQ,400015,23,492,1500,Open ended scheme,0.53,Rohan Maru,0.02,0.0,0.0,508.8858,2024-08-23,0.0,2002-09-27,7.7,100.0,19698.3672948558,ICICI Prudential Mutual Fund,NIFTY Low Duration Debt Index,3,2024-07-31,0.6878,1.9972,7.725,6.1217,6.4995,5.23333853759007,Nil,-,,,,5,,,Debt : Low Duration,508.8858
UTI Nifty 50 Index Fund-Reg(G),Growth,UTI Nifty 50 Index Fund-Reg(G),154,EQ,400032,18,620,3641,Open ended scheme,0.25,Sharwan Kumar Goyal,0.05,5.0,0.0,169.2045,2024-08-23,0.0,2000-03-04,12.24,1000.0,19356.7843,UTI Mutual Fund,NIFTY 50 - TRI,3,2024-07-31,1.6027,8.5822,28.5999,15.5425,18.9431,15.039912756920728,Nil,Financials,,,,5,,,Equity : Index Funds,169.2045
BHARAT Bond ETF - April 2030,Growth,BHARAT Bond ETF - April 2030,518,NEQ,400035,45,65,44421,Open ended scheme,0.0,Dhawal Dalal,0.05,0.0,,1399.5923,2024-08-23,0.0,2019-12-30,7.48,1000.0,19158.4425,Edelweiss Mutual Fund,NIFTY BHARAT Bond Index - April 2030,3,2024-07-31,0.9417,2.3935,8.645,6.3451,,5.960436020962353,null,-,,,,Unrated,,,Debt : ETFs,1399.5923
ICICI Pru Nifty 50 ETF,Growth,ICICI Pru Nifty 50 ETF,154,EQ,400015,44,763,20803,Open ended scheme,0.03,Nishit Patel,0.06,13.0,0.0,275.3325,2024-08-23,0.0,2013-03-20,15.04,5000.0,18557.08407625,ICICI Prudential Mutual Fund,NIFTY 50 - TRI,3,2024-07-31,1.6254,8.6737,29.109,15.9267,19.2826,15.332427935950674,Nil,Financials,,,,Unrated,,,Equity : ETFs,275.3325
HDFC Low Duration Fund(G),Growth,HDFC Low Duration Fund(G),435,NEQ,400013,23,32,1114,Open ended scheme,1.04,Anupam Joshi,0.02,0.0,0.0,54.2154,2024-08-23,0.0,1999-11-18,7.06,100.0,18525.4028,HDFC Mutual Fund,NIFTY Low Duration Debt Index,3,2024-07-31,0.6466,1.8968,7.2052,5.6871,6.0434,4.880591962083474,Nil,-,,,,4,,,Debt : Low Duration,54.2154
ICICI Pru Short Term Fund(G),Growth,ICICI Pru Short Term Fund(G),443,NEQ,400015,25,297,1682,Open ended scheme,1.05,Manish Banthia,0.02,0.0,0.0,56.1378,2024-08-23,0.0,2001-10-25,7.84,5000.0,18403.276378308,ICICI Prudential Mutual Fund,Nifty Short Duration Debt Index,3,2024-07-31,0.8148,2.0817,7.7342,6.1788,6.917,5.191184131136227,Nil,-,,,,5,,,Debt : Short Duration,56.1378
SBI Multicap Fund-Reg(G),Growth,SBI Multicap Fund-Reg(G),534,EQ,400027,3,149,46405,Open ended scheme,1.71,R. Srinivasan,-0.11,37.0,0.0,16.426,2024-08-23,0.0,2022-03-08,22.32,5000.0,18053.0682,SBI Mutual Fund,Nifty500 Multicap 50:25:25 - TRI,3,2024-07-31,4.6322,13.0979,38.9655,,,25.59448258987964,"Nil upto 10% of units and 1% for remaining units on or before 1Y, Nil after 1Y",Financials,,,,Unrated,,,Equity : Multi Cap,16.426
Nippon India Money Market Fund(G),Growth,Nippon India Money Market Fund(G),445,NEQ,400025,24,289,2628,Open ended scheme,0.38,Anju Chhajer,0.02,0.0,0.0,3890.4263,2024-08-23,0.0,2005-06-15,7.33,500.0,17694.491502331,Nippon India Mutual Fund,Nifty Money Market Index,3,2024-07-31,0.591,1.8757,7.6327,6.2238,5.9147,5.0512645301166765,Nil,-,,,,3,,,Debt : Money Market,3890.4263
Invesco India Arbitrage Fund(G),Growth,Invesco India Arbitrage Fund(G),277,EQ,400021,38,241,2167,Open ended scheme,1.06,Deepak Gupta,0.06,1794.0,0.5,30.1491,2024-08-23,0.0,2007-04-30,6.58,1000.0,17654.1921,Invesco Mutual Fund,Nifty 50 Arbitrage,3,2024-07-31,0.5939,1.8971,7.7485,6.2031,5.4259,5.141081573083079,"0.50% on or before 15D, Nil after 15D",Financials,,,,3,,,Hybrid : Arbitrage,30.1491
HDFC Index Fund-NIFTY 50 Plan(G)(Post Addendum),Growth,HDFC Index Fund-NIFTY 50 Plan(G)(Post Addendum),154,EQ,400013,18,919,12633,Open ended scheme,0.36,Nirman Morakhia,0.05,9.69,0.25,233.7482,2024-08-23,0.0,2002-07-17,15.15,100.0,17621.2824,HDFC Mutual Fund,NIFTY 50 - TRI,3,2024-07-31,1.5913,8.5468,28.5963,15.4393,18.7431,15.050435546157853,"0.25% on or before 3D, Nil after 3D",Financials,,,,4,,,Equity : Index Funds,233.7482
Kotak Small Cap Fund(G),Growth,Kotak Small Cap Fund(G),350,EQ,400019,5,670,2066,Open ended scheme,1.64,Harish Bihani,-0.16,22.13,1.0,277.286,2024-08-23,0.0,2005-02-24,18.57,100.0,17507.1115,Kotak Mahindra Mutual Fund,Nifty Smallcap 250 - TRI,3,2024-07-31,3.3747,13.9847,42.5151,24.0601,34.2951,26.653359703653635,"Nil upto 10% of investment and 1% for remaining investment on or before 1Y, Nil after 1Y",Automobile and Ancillaries,,,,4,,,Equity : Small Cap,277.286
Mirae Asset Midcap Fund-Reg(G),Growth,Mirae Asset Midcap Fund-Reg(G),349,EQ,400033,4,587,43349,Open ended scheme,1.66,Ankit Jain,-0.36,76.0,1.0,36.482,2024-08-23,0.0,2019-07-29,29.06,5000.0,17454.5876575806,Mirae Asset Mutual Fund,Nifty Midcap 150 - TRI,3,2024-07-31,3.6273,10.8067,42.4855,24.0066,30.0332,24.422768664097397,"1% on or before 365D, Nil after 365D",Financials,,,,Unrated,,,Equity : Mid Cap,36.482
Franklin India Flexi Cap Fund(G),Growth,Franklin India Flexi Cap Fund(G),312,EQ,400012,50,82,950,Open ended scheme,1.72,R. Janakiraman,-0.16,27.1,1.0,1632.6348,2024-08-23,0.0,1994-09-29,18.57,5000.0,17417.266658862,Franklin Templeton Mutual Fund,NIFTY 500 - TRI,3,2024-07-31,2.6104,10.2645,42.9268,23.3694,25.0869,23.30509521048539,1% on or before 1Y,Financials,,,,4,,,Equity : Flexi Cap,1632.6348
HSBC Liquid Fund(G),Growth,HSBC Liquid Fund(G),446,NEQ,400014,21,302,1340,Open ended scheme,0.22,Kapil Punjabi,0.02,0.0,0.007,2454.8861,2024-08-24,0.0,2004-06-01,4.54,5000.0,17291.07080722,HSBC Mutual Fund,Nifty Liquid Fund Index,1,2024-07-31,0.5797,1.7606,7.3334,5.9314,5.1681,4.758586185921793,"0.007% for Day 1, 0.0065% on Day 2, 0.0060% on Day 3, 0.0055% on Day 4, 0.0050% on Day 5, 0.0045% on Day 6, NIL on or after 7D",-,,,,2,,,Debt : Liquid,2454.8861
Invesco India Contra Fund(G),Growth,Invesco India Contra Fund(G),379,EQ,400021,17,478,2169,Open ended scheme,1.64,Taher Badshah,0.2,71.0,1.0,134.54,2024-08-23,0.0,2007-04-11,16.13,1000.0,17268.7863,Invesco Mutual Fund,BSE 500 - TRI,3,2024-07-31,4.4646,13.2778,50.324,23.3527,25.1607,30.63404214001359,"Nil upto 10% of units and 1% for above the limits on or before 1Y, Nil after 1Y",Financials,,,,3,,,Equity : Value / Contra,134.54
DSP ELSS Tax Saver Fund-Reg(G),Growth,DSP ELSS Tax Saver Fund-Reg(G),312,EQ,400009,6,333,745,Open ended scheme,1.63,Rohit Singhania,-0.03,40.0,0.0,138.688,2024-08-23,3.0,2007-01-18,16.11,500.0,17267.834199999998,DSP Mutual Fund,NIFTY 500 - TRI,3,2024-07-31,2.4745,13.1076,47.0804,21.6833,24.7652,27.251874076724743,Nil,Financials,,,,4,,,Equity : Tax Saving (ELSS),138.688
HSBC Small Cap Fund-Reg(G),Growth,HSBC Small Cap Fund-Reg(G),350,EQ,400014,5,206,22139,Open ended scheme,1.68,Venugopal Manghat,-0.05,24.0,1.0,86.9987,2024-08-23,0.0,2014-05-12,23.4,5000.0,16905.181361358,HSBC Mutual Fund,Nifty Smallcap 250 - TRI,3,2024-07-31,3.6427,12.1174,45.3326,31.1802,32.8535,26.19114618084768,"Nil upto 10% of units and 1% for above the limits on or before 1Y, Nil after 1Y",Capital Goods,,,,3,,,Equity : Small Cap,86.9987
Aditya Birla SL ELSS Tax Saver Fund(G),Growth,Aditya Birla SL ELSS Tax Saver Fund(G),312,EQ,400004,6,46,4637,Open ended scheme,1.66,Atul Penkar,0.23,28.0,0.0,59.85,2024-08-23,3.0,2008-03-10,11.56,500.0,16819.8262,Aditya Birla Sun Life Mutual Fund,NIFTY 500 - TRI,3,2024-07-31,1.6647,9.6556,34.6154,14.1343,16.2064,22.093023255813947,Nil,Financials,,,,1,,,Equity : Tax Saving (ELSS),59.85
Kotak Balanced Advantage Fund-Reg(G),Growth,Kotak Balanced Advantage Fund-Reg(G),450,EQ,400019,41,1005,40623,Open ended scheme,1.65,Rohit Tandon,0.09,284.57,1.0,19.802,2024-08-23,0.0,2018-08-03,11.93,100.0,16795.0821,Kotak Mahindra Mutual Fund,NIFTY 50 Hybrid Composite Debt 50:50 Index,3,2024-07-31,1.6008,6.8069,22.2195,12.2187,13.7253,13.988026709647707,"Nil upto 8% of investment and 1% for remaining investment on or before 1Y, Nil after 1Y",Financials,,,,3,,,Hybrid : Dynamic Asset Allocation,19.802
ICICI Pru Flexicap Fund(G),Growth,ICICI Pru Flexicap Fund(G),379,EQ,400015,50,280,45492,Open ended scheme,1.69,Rajat Chandak,0.11,41.0,1.0,18.84,2024-08-23,0.0,2021-07-19,22.68,5000.0,16772.2168770459,ICICI Prudential Mutual Fund,BSE 500 - TRI,3,2024-07-31,3.9162,11.7438,46.1598,22.873,,26.442953020134226,"1% on or before 12M, Nil after 12M",Automobile and Ancillaries,,,,Unrated,,,Equity : Flexi Cap,18.84
HDFC Multi Cap Fund-Reg(G),Growth,HDFC Multi Cap Fund-Reg(G),534,EQ,400013,3,73,46093,Open ended scheme,1.66,Gopal Agrawal,-0.26,7.44,1.0,19.385,2024-08-23,0.0,2021-12-10,27.63,100.0,16699.418999999998,HDFC Mutual Fund,Nifty500 Multicap 50:25:25 - TRI,3,2024-07-31,2.8164,11.5555,43.9231,,,25.056447971098656,"1% on or before 1Y, Nil after 1Y",Financials,,,,Unrated,,,Equity : Multi Cap,19.385
SBI Overnight Fund-Reg(G),Growth,SBI Overnight Fund-Reg(G),500,NEQ,400027,20,440,2787,Open ended scheme,0.15,R. Arun,0.02,0.0,0.0,3948.1307,2024-08-24,0.0,2002-09-24,6.46,5000.0,16624.5081,SBI Mutual Fund,CRISIL Liquid Overnight Index,1,2024-07-31,0.5299,1.6047,6.6846,5.5158,4.7089,4.244812262839686,Nil,-,,,,4,,,Debt : Overnight,3948.1307
Nippon India ELSS Tax Saver Fund(G),Growth,Nippon India ELSS Tax Saver Fund(G),312,EQ,400025,6,482,2667,Open ended scheme,1.68,Rupesh Patel,0.1,19.0,0.0,129.2254,2024-08-23,3.0,2005-09-21,14.47,500.0,16547.110623075998,Nippon India Mutual Fund,NIFTY 500 - TRI,3,2024-07-31,1.59,9.3632,42.1941,21.785,22.7706,23.420914395958096,Nil,Financials,,,,2,,,Equity : Tax Saving (ELSS),129.2254
HDFC ELSS Tax saver(G),Growth,HDFC ELSS Tax saver(G),312,EQ,400013,6,223,1329,Open ended scheme,1.71,Roshi Jain,-0.08,40.09,0.0,1352.84,2024-08-23,3.0,1996-03-31,23.9,500.0,16145.241100000001,HDFC Mutual Fund,NIFTY 500 - TRI,3,2024-07-31,1.3048,8.5907,44.9806,26.0872,23.6868,24.073693421311177,Nil,Financials,,,,2,,,Equity : Tax Saving (ELSS),1352.84
DSP Small Cap Fund-Reg(G),Growth,DSP Small Cap Fund-Reg(G),377,EQ,400009,5,268,714,Open ended scheme,1.71,Vinit Sambre,0.13,27.0,1.0,201.335,2024-08-23,0.0,2007-06-14,19.07,100.0,16084.6248,DSP Mutual Fund,BSE 250 Small Cap - TRI,3,2024-07-31,6.8011,18.2946,42.5391,27.8312,33.294,25.667080698819706,"1% before 12M, Nil on or after 12M",FMCG,,,,3,,,Equity : Small Cap,201.335
ICICI Pru Large & Mid Cap Fund(G),Growth,ICICI Pru Large & Mid Cap Fund(G),366,EQ,400015,2,584,1608,Open ended scheme,1.71,Ihab Dalwai,0.06,64.0,1.0,970.21,2024-08-23,0.0,1998-07-09,19.12,5000.0,15746.1030373212,ICICI Prudential Mutual Fund,NIFTY LargeMidcap 250 - TRI,3,2024-07-31,2.6753,9.5268,45.8195,27.5095,26.536,26.921064336359606,"1% on or before 1M, Nil after 1M",Financials,,,,3,,,Equity : Large & Mid Cap,970.21
Nippon India Arbitrage Fund(G),Growth,Nippon India Arbitrage Fund(G),277,EQ,400025,38,663,12938,Open ended scheme,1.07,Anand Devendra Gupta,0.06,1340.0,0.0,25.1303,2024-08-23,0.0,2010-10-14,6.87,5000.0,15616.725378534,Nippon India Mutual Fund,Nifty 50 Arbitrage,3,2024-07-31,0.5791,1.8415,7.6309,5.8231,5.222,5.117351057644438,"0.25% on or before 1M, Nil after 1M",Financials,,,,3,,,Hybrid : Arbitrage,25.1303
DSP Liquidity Fund-Reg(G),Growth,DSP Liquidity Fund-Reg(G),42,NEQ,400009,21,795,708,Open ended scheme,0.2,Karan Mundhra,0.02,0.0,0.007,3514.5761,2024-08-24,0.0,2005-11-22,6.93,100.0,15274.9601,DSP Mutual Fund,CRISIL Liquid Debt Index,1,2024-07-31,0.5853,1.7716,7.3297,5.9167,5.1726,4.76912315553176,"0.007% for Day 1, 0.0065% on Day 2, 0.0060% on Day 3, 0.0055% on Day 4, 0.0050% on Day 5, 0.0045% on Day 6, NIL after 7D",-,,,,3,,,Debt : Liquid,3514.5761
HDFC Floating Rate Debt Fund(G),Growth,HDFC Floating Rate Debt Fund(G),728,NEQ,400013,32,188,3728,Open ended scheme,0.49,Shobhit Mehrotra,0.02,0.0,0.0,46.6661,2024-08-23,0.0,2007-10-23,7.79,100.0,15189.3868,HDFC Mutual Fund,CRISIL Short Duration Debt Index,3,2024-07-31,0.9069,2.3373,8.1137,6.2906,6.7705,5.640358125162702,Nil,-,,,,3,,,Debt : Floater,46.6661
UTI Money Market Fund-Reg(G),Growth,UTI Money Market Fund-Reg(G),420,NEQ,400032,24,339,7914,Open ended scheme,0.27,Anurag Mittal,0.02,0.0,0.0,2889.2945,2024-08-23,0.0,2009-07-09,7.26,500.0,15169.7073,UTI Mutual Fund,CRISIL Money Market Index,3,2024-07-31,0.597,1.8792,7.6179,6.2097,5.8934,5.01304587770036,Nil,-,,,,3,,,Debt : Money Market,2889.2945
HDFC Ultra Short Term Fund-Reg(G),Growth,HDFC Ultra Short Term Fund-Reg(G),367,NEQ,400013,22,27,39949,Open ended scheme,0.69,Anil Bamboli,0.02,0.0,0.0,14.2461,2024-08-23,0.0,2018-09-24,6.16,100.0,15129.3256,HDFC Mutual Fund,CRISIL Ultra Short Term Debt Index,3,2024-07-31,0.5789,1.8124,7.2732,5.7947,5.6909,4.860221702071276,Nil,-,,,,4,,,Debt : Ultra Short Duration,14.2461
Kotak Bond Short Term Fund(G),Growth,Kotak Bond Short Term Fund(G),443,NEQ,400019,25,61,1971,Open ended scheme,1.11,Deepak Agrawal,0.01,0.0,0.0,48.735,2024-08-23,0.0,2002-05-02,7.35,100.0,15079.542099999999,Kotak Mahindra Mutual Fund,Nifty Short Duration Debt Index,3,2024-07-31,0.8954,2.1463,7.4239,5.2255,6.0872,5.185799107749892,Nil,-,,,,4,,,Debt : Short Duration,48.735
HDFC Arbitrage-WP(G),Growth,HDFC Arbitrage-WP(G),277,EQ,400013,38,37,1103,Open ended scheme,0.93,Arun Agarwal,0.07,353.66,0.25,28.956,2024-08-23,0.0,2007-10-23,6.51,100.0,14838.82,HDFC Mutual Fund,Nifty 50 Arbitrage,3,2024-07-31,0.5941,1.9254,7.7713,5.8438,5.1297,5.1874455100261585,"0.25% on or before 1M, Nil after 1M",Financials,,,,2,,,Hybrid : Arbitrage,28.956
ICICI Pru ELSS Tax Saver Fund(G),Growth,ICICI Pru ELSS Tax Saver Fund(G),312,EQ,400015,6,433,1694,Open ended scheme,1.71,Mittul Kalawadia,0.08,28.0,0.0,915.07,2024-08-23,3.0,1999-08-19,19.77,500.0,14563.5584884162,ICICI Prudential Mutual Fund,NIFTY 500 - TRI,3,2024-07-31,3.2962,11.0279,37.0029,18.1357,21.3676,21.751220745353187,Nil,Financials,,,,3,,,Equity : Tax Saving (ELSS),915.07
