SCRIP_CD,scrip_id,Scrip_Name,Issuer_Name
532676,Pbainfra,Pba Infrastructure Limited,Pba Infrastructure Limited
532683,Aiaeng,Aia Engineering Limited,Aia Engineering Limited
532684,Ekc,Everest Kanto Cylinder Limited,Everest Kanto Cylinders Limited
532686,Kernex,Kernex Microsystems (India) Limited,Kernex Microsystems (India) Limited
532687,Repro,Repro India Limited,Repro India Limited
532689,Pvrinox,Pvr Inox Limited,Pvr Inox Limited
532694,Asms,Bartronics India Limited,Bartronics India Limited
532695,Celebrity,Celebrity Fashions Limited,Celebrity Fashions Limited
532696,Educomp,Educomp Solutions Limited,Educomp Solutions Limited
532698,Nitinspin,Nitin Spinners Limited,Nitin Spinners Limited
532699,Rohlimited,Royal Orchid Hotels Limited,Royal Orchid Hotels Limited
532700,Enil,Entertainment Network (India) Limited,Entertainment Network (India) Limited
532701,Cella,Cella Space Limited,Cella Space Limited
532702,Gspl,Gujarat State Petronet Limited,Gujarat State Petronet Limited
532705,Jagran,Jagran Prakashan Limited,Jagran Prakashan Limited
532707,Dynpro,Dynemic Products Limited,Dynemic Products Limited
532708,Gvkpil,Gvk Power & Infrastructure Limited,Gvk Power & Infrastructure Limited
532710,Sadbhav,Sadbhav Engineering Limited,Sadbhav Engineering Limited
532712,Rcom,Reliance Communications Limited,Reliance Communications Limited
532713,Sakuma,Sakuma Exports Limited,Sakuma Exports Limited
532714,Kec,Kec International Limited,Kec International Limited
532716,Gillanders,Gillanders Arbuthnot & Co.Limited,Gillanders Arbuthnot & Co. Limited
532717,Indotech,Indo Tech Transformers Limited,Indo Tech Transformers Limited
532719,Blkashyap,B.L.Kashyap And Sons Limited,B L Kashyap And Sons Limited
532720,M&Mfin,Mahindra & Mahindra Financial Services Limited,Mahindra & Mahindra Financial Services Limited
532721,Visasteel,Visa Steel Limited,Visa Steel Limited
532722,Nitco,Nitco Limited,Nitco Limited
532723,Mpdl,Mpdl Limited,Mpdl Limited
532725,Solarinds,Solar Industries India Limited,Solar Industries India Limited
532726,Gallantt,Gallantt Ispat Limited,Gallantt Ispat Limited
532728,Malupaper,Malu Paper Mills Limited,Malu Paper Mills Limited
532729,Uttamsugar,Uttam Sugar Mills Limited,Uttam Sugar Mills Limited
532730,Sgl,Stl Global Limited,Stl Global Limited
532732,Kkcl,Kewal Kiran Clothing Limited,Kewal Kiran Clothing Limited
532733,Suntv,Sun Tv Network Limited,Sun Tv Network Limited
532734,Gpil,Godawari Power & Ispat Limited,Godawari Power And Ispat Limited
532735,Rsystems,R Systems International Limited,R Systems International Limited
532737,Emkay,Emkay Global Financial Services Limited,Emkay Global Financial Services Limited
532738,Tclcons,Tantia Constructions Limited,Tantia Constructions Limited
532740,Lokeshmach,Lokesh Machines Limited,Lokesh Machines Limited
532741,Kamdhenu,Kamdhenu Limited,Kamdhenu Limited
532742,Paushaklimited,Paushak Limited,Paushak Limited (Formerly Known As Darshak Limited)
532744,Gtntex,Gtn Textiles Limited,Gtn Textiles Limited (Formerly Known As Gtn Industries Limited)
532745,Indicap,Inditrade Capital Limited,Inditrade Capital Limited
532748,Pfocus,Prime Focus Limited,Prime Focus Limited
532749,Allcargo,Allcargo Logistics Limited,Allcargo Logistics Limited
532754,Gmrinfra,Gmr Airports Infrastructure Limited,Gmr Airports Infrastructure Limited
532755,Techm,Tech Mahindra Limited,Tech Mahindra Limited
532756,Cieindia,Cie Automotive India Limited,Cie Automotive India Limited
532757,Voltamp,Voltamp Transformers Limited,Voltamp Transformers Limited
532759,Atlantaa,Atlantaa Limited,Atlantaa Limited
532760,Deepenr,Deep Energy Resources Limited,Deep Energy Resources Limited
532761,Hovs,Hov Services Limited,Hov Services Limited
532762,Ace,Action Construction Equipment Limited,Action Construction Equipments Limited
532764,Geecee,Geecee Ventures Limited,Geecee Ventures Limited
532766,Richaind,Richa Industries Limited,Richa Industries Limited
532767,Gayaproj,Gayatri Projects Limited,Gayatri Projects Limited
532768,Fiemind,Fiem Industries Limited,Fiem Industries Limited
532771,Jhs,Jhs Svendgaard Laboratories Limited,Jhs Svendgaard Laboratories Limited
532772,Dcbbank,Dcb Bank Limited,Dcb Bank Limited
532773,Globalvect,Global Vectra Helicorp Limited,Global Vectra Helicorp Limited
532774,Inspirisys,Inspirisys Solutions Limited,Inspirisys Solutions Limited
532775,Gtlinfra,Gtl Infrastructure Limited,Gtl Infrastructure Limited
532776,Shivamauto,Shivam Autotech Limited,Shivam Autotech Limited
532777,Naukri,Info Edge (India) Limited,Info Edge(India) Limited
532779,Torntpower,Torrent Power Limited,Torrent Power Limited
532780,Parsvnath,Parsvnath Developers Limited,Parsvnath Developers Limited
532782,Sutlejtex,Sutlej Textiles & Industries Limited,Sutlej Textiles & Industries Limited
532783,Ltfoods,Lt Foods Limited,Lt Foods Limited
532784,Sobha,Sobha Limited,Sobha Limited
532785,Ruchira,Ruchira Papers Limited,Ruchira Papers Limited
532790,Tanla,Tanla Platforms Limited,Tanla Platforms Limited
532794,Zeemedia,Zee Media Corporation Limited,Zee Media Corporation Limited
532795,Sitinet,Siti Networks Limited,Siti Networks Limited
532796,Lumaxtech,Lumax Auto Technologies Limited,Lumax Auto Technologies Limited
532797,Autoind,Autoline Industries Limited,Autoline Industries Limited
532798,Network18,Network18 Media & Investments Limited,Network 18 Media & Investments Limited
532799,Hubtown,Hubtown Limited,Hubtown Limited
532800,Tv18Brdcst,Tv18 Broadcast Limited,Tv18 Broadcast Limited
532801,Cte,Cambridge Technology Enterprises Limited,Cambridge Technology Enterprises Limited
532804,Tiil,Technocraft Industries (India) Limited,Technocraft Industries (India) Limited
532805,Redington,Redington Limited,Redington Limited
532806,Aichamp,Ai Champdany Industries Limited,Ai Champdany Industries Limited
532807,Cineline,Cineline India Limited,Cineline India Limited
532808,Pgil,Pearl Global Industries Limited,Pearl Global Industries Limited
532809,Fsl,Firstsource Solutions Limited,Firstsource Solutions Limited
532810,Pfc,Power Finance Corporation Limited,Power Finance Corporation Limited
532811,Ahlucont,Ahluwalia Contracts (India) Limited,Ahluwalia Contracts (India) Limited
532812,Tfl,Transwarranty Finance Limited,Transwarranty Finance Limited
532814,Indianb,Indian Bank,Indian Bank
532815,Smspharma,Sms Pharmaceuticals Limited,Sms Pharmaceuticals Limited
532817,Orientaltl,Oriental Trimex Limited,Oriental Trimex Limited
532820,Eland,E-Land Apparel Limited,E-Land Apparel Limited
532822,Idea,Vodafone Idea Limited,Vodafone Idea Limited
532825,Jagjanani,Jagjanani Textiles Limited,Jagjanani Textiles Limited
532826,Rajtv,Raj Television Network Limited,Raj Television Network Limited
532827,Pageind,Page Industries Limited,Page Industries Limited
532828,Amdind,Amd Industries Limited,Amd Industries Limited
532829,Lehar,Lehar Footwears Limited,Lehar Footwears Limited
532830,Astral,Astral Limited,Astral Limited
532832,Ibrealest,Indiabulls Real Estate Limited,Indiabulls Real Estate Limited
532834,Camlinfine,Camlin Fine Sciences Limited,Camlin Fine Sciences Limited
532835,Icra,Icra Limited,Icra Limited
532839,Dishtv,Dish Tv India Limited,Dish Tv India Limited
532841,Sahyadri,Sahyadri Industries Limited,Sahyadri Industries Limited
532842,Srhhypolimited,Sree Rayalaseema Hi-Strength Hypo Limited,Sree Rayalaseema Hi-Strength Hypo Limited
532843,Fortis,Fortis Healthcare Limited,Fortis Healthcare Limited
532845,Tgbhotels,Tgb Banquets And Hotels Limited,Tgb Banquets And Hotels Limited
532847,Hilton,Hilton Metal Forging Limited,Hilton Metal Forging Limited
532848,Deltacorp,Delta Corp Limited,Delta Corp Limited
532850,Micel,Mic Electronics Limited,Mic Electronics Limited
532851,Insecticid,Insecticides (India) Limited,Insecticides India Limited
532853,Asahisong,Asahi Songwon Colors Limited,Asahi Songwon Colors Limited
532855,Harynacap,Haryana Capfin Limited,Haryana Capfin Limited
532856,Timetechno,Time Technoplast Limited,Time Technoplast Limited
532859,Hgs,Hinduja Global Solutions Limited,Hinduja Global Solutions Limited
532864,Nelcast,Nelcast Limited,Nelcast Limited
532866,Quintegra,Quintegra Solutions Limited,Quintegra Solutions Limited
532867,V2Retail,V2 Retail Limited,V2 Retail Limited
532868,Dlf,Dlf Limited,Dlf Limited
532869,Tarmat,Tarmat Limited,Tarmat Limited
532870,Ankitmetal,Ankit Metal & Power Limited,Ankit Metal  & Power Limited
532872,Sparc,Sun Pharma Advanced Research Company Limited,Sun Pharma Advanced Research Company Limited
532873,Hdil,Housing Development & Infrastructure Limited,Housing Development & Infrastructure  Limited
532875,Adsl,Allied Digital Services Limited,Allied Digital Services Limited
532878,Alpa,Alpa Laboratories Limited,Alpa Laboratories Limited
532879,Sslel,Sir Shadi Lal Enterprises Limited,Sir Shadi Lal Enterprises Limited
532880,Omaxe,Omaxe Limited,Omaxe Limited
532884,Refex,Refex Industries Limited,Refex Industries Limited
532885,Centralbk,Central Bank Of India,Central Bank Of India
532886,Selmc,Sel Manufacturing Company Limited,Sel Manufacturing Company Limited
532887,Ntl,Neueon Towers Limited,Neueon Towers Limited
532888,Asiantiles,Asian Granito India Limited,Asian Granito India Limited
532889,Kprmill,K.P.R. Mill Limited,K.P.R. Mill Limited
532890,Take,Take Solutions Limited,Take Solutions Limited
532891,Purva,Puravankara Limited,Puravankara Limited
532892,Motilalofs,Motilal Oswal Financial Services Limited,Motilal Oswal Financial Services Limited
532893,Vtmlimited,Vtm Limited,Vtm Limited
532894,Indowind,Indowind Energy Limited,Indowind Energy Limited
532895,Nagreekcap,Nagreeka Capital & Infrastructure Limited,Nagreeka Capital & Infrastructure Limited
532896,Magnum,Magnum Ventures Limited,Magnum Ventures Limited
532898,Powergrid,Power Grid Corporation Of India Limited,Power Grid Corporation Of India Limited
532899,Kscl,Kaveri Seed Company Limited,Kaveri Seed Company Limited
532900,Paisalo,Paisalo Digital Limited,Paisalo Digital Limited
532904,Supremeinf,Supreme Infrastructure India Limited,Supreme Infrastructure India Limited
532906,Maanalu,Maan Aluminium Limited,Maan Aluminium Limited
532907,Il&Fsengg,Il&Fs Engineering And Construction Company Limited,Il&Fs Engineering And Construction Company Limited
532911,Parleind,Parle Industries Limited,Parle Industries Limited
532915,Religare,Religare Enterprises Limited,Religare Enterprises Limited
532916,Bvcl,Barak Valley Cements Limited,Barak Valley Cements Limited
532918,Rathibar,Rathi Bars Limited,Rathi Bars Limited
532921,Adaniports,Adani Ports And Special Economic Zone Limited,Adani Ports And Special Economic Zone Limited
532922,Edelweiss,Edelweiss Financial Services Limited,Edelweiss Financial Services Limited
532923,Rgl,Renaissance Global Limited,Renaissance Global Limited
532924,Koltepatil,Kolte-Patil Developers Limited,Kolte-Patil Developers Limited
532925,Kaushalya,Kaushalya Infrastructure Development Corporation Limited,Kaushalya Infrastructure Development Corporation Limited
532926,Jyothylab,Jyothy Labs Limited,Jyothy Labs Limited
532927,Eclerx,Eclerx Services Limited,Eclerx Services Limited
532928,Tril,Transformers And Rectifiers (India) Limited,Transformers And Rectifiers (India) Limited
532929,Brigade,Brigade Enterprises Limited,Brigade Enterprises Limited
532930,Bgrenergy,Bgr Energy Systems Limited,Bgr Energy Systems Limited
532931,Burnpur,Burnpur Cement Limited,Burnpur Cement Limited
532932,Manaksia,Manaksia Limited,Manaksia Limited
532933,Porwal,Porwal Auto Components Limited,Porwal Auto Components Limited
532934,Ppap,Ppap Automotive Limited,Ppap Automotive Limited
532935,Aries,Aries Agro Limited,Aries Agro Limited,
532937,Kuantum,Kuantum Papers Limited,Kuantum Papers Limited
532939,Rpower,Reliance Power Limited,Reliance Power Limited
532940,Jkil,J.Kumar Infraprojects Limited,J. Kumar Infraprojects Limited
532941,Cordscable,Cords Cable Industries Limited,Cords Cable Industries Limited
532942,Knrcon,Knr Constructions Limited,Knr Constructions Limited
532944,Onmobile,Onmobile Global Limited,Onmobile Global Limited
532945,Sepc,Sepc Limited,Sepc Limited
532946,Bang,Bang Overseas Limited,Bang Overseas Limited
532947,Irb,Irb Infrastructure Developers Limited,Irb Infrastructure Developers Limited
532951,Gss,Gss Infotech Limited,Gss Infotech Limited
532952,Naharcap,Nahar Capital & Financial Services Limited,Nahar Capital & Financial Services Limited
532953,Vguard,V-Guard Industries Limited,V-Guard Industries Limited
532955,Reclimited,Rec Limited,Rec Limited
532957,Gokaktex,Gokak Textiles Limited,Gokak Textiles Limited
532960,Dhani,Dhani Services Limited,Dhani Services Limited
532966,Titagarh,Titagarh Rail Systems Limited,Titagarh Rail Systems Limited
532967,Kiriindus,Kiri Industries Limited,Kiri Industries Limited
532974,Birlamoney,Aditya Birla Money Limited-$,Aditya Birla  Money Limited
532975,Telogica,Telogica Limited,Telogica Limited
532976,Jaibalaji,Jai Balaji Industries Limited,Jai Balaji Industries Limited
532977,Bajaj-Auto,Bajaj Auto Limited,Bajaj Auto Limited
532978,Bajajfinsv,Bajaj Finserv Limited,Bajaj Finserv Limited
532980,Gokul,Gokul Refoils & Solvent Limited,Gokul Refoils And Solvent Limited
532983,Rpglife,Rpg Life Sciences Limited,Rpg Life Sciences Limited
532985,Sensex1,Kotak S&P Bse Sensex Etf,Kotak Mahindra Mutual Fund
532986,Niraj,Niraj Cement Structurals Limited,Niraj Cement Structurals Limited
532987,Rbl,Rane Brake Lining Limited,Rane Brake Lining Limited
532988,Raneengine,Rane Engine Valve Limited,Rane Engine Valve Limited
532989,Bafnaph,Bafna Pharmaceuticals Limited,Bafna Pharmaceuticals Limited
532992,Chllimited,Chl Limited,Chl Limited
532993,Sejallimited,Sejal Glass Limited,Sejal Glass Limited
532994,Archidply,Archidply Industries Limited,Archidply Industries Limited
532998,Lotuseye,Lotus Eye Hospital And Institute Limited,Lotus Eye Hospital And Institute Limited
533001,Somiconvey,Somi Conveyor Beltings Limited,Somi Conveyor Beltings Limited
533007,Lgbforge,Lgb Forge Limited,Lgb Forge Limited
533012,Lpdc,Landmark Property Development Company Limited,Landmark Property Development Company Limited
533014,Sicagen,Sicagen India Limited,Sicagen India Limited
533018,Simplxmil,Simplex Mills Company Limited,Simplex Mills Company Limited
533019,Simplxpap,Simplex Papers Limited,Simplex Papers Limited
533022,20Microns,20 Microns Limited,20 Microns Limited
533023,Zfcvindia,Zf Commercial Vehicle Control Systems India Limited,Zf Commercial Vehicle Control Systems India Limited
533029,Alkali,Alkali Metals Limited,Alkali Metals Limited
533033,Isgec,Isgec Heavy Engineering Limited,Isgec Heavy Engineering Limited
533047,Imfa,Indian Metals & Ferro Alloys Limited,Indian Metals & Ferro Alloys Limited
533048,Tphq,Teamo Productions Hq Limited,Teamo Productions Hq Limited
533056,Vedavaag,Vedavaag Systems Limited,Vedavaag Systems Limited
533078,Manjeera,Manjeera Constructions Limited,Manjeera Constructions Limited
533080,Moldtkpac,Mold-Tek Packaging Limited,Mold-Tek Packaging Limited
533088,Mhril,Mahindra Holidays & Resorts India Limited,Mahindra Holidays & Resorts India Limited
533090,Excel,Excel Realty N Infra Limited,Excel Realty N Infra Limited
533093,Roml,Raj Oil Mills Limited,Raj Oil Mills Limited
533095,Bengalasm,Bengal & Assam Company Limited,Bengal & Assam Company Limited
533096,Adanipower,Adani Power Limited,Adani Power Limited
533098,Nhpc,Nhpc Limited,Nhpc Limited
533101,Suryaamba,Suryaamba Spinning Mills Limited,Suryaamba Spinning Mills Limited
533104,Globusspr,Globus Spirits Limited,Globus Spirits Limited
533106,Oil,Oil India Limited,Oil India Limited
533108,Bttl,Bhilwara Technical Textiles Limited,Bhilwara Technical Textiles Limited
533110,Spsl,Shree Precoated Steels Limited,Shree Precoated Steels Limited
533121,Expleosol,Expleo Solutions Limited,Expleo Solutions Limited
533122,Rtnpower,Rattanindia Power Limited,Rattanindia Power Limited
533137,Den,Den Networks Limited,Den Networks Limited
533138,Astec,Astec Lifesciences Limited,Astec Lifesciences Limited
533146,Dlinkindia,D-Link (India) Limited,D-Link (India) Limited
533148,Jswenergy,Jsw Energy Limited,Jsw Energy Limited
533149,Yunikm,Yunik Managing Advisors Limited,Yunik Managing Advisors Limited
533150,Godrejprop,Godrej Properties Limited,Godrej Properties Limited
533151,Dbcorp,D B Corp Limited,D.B.Corp Limited
533152,Mblinfra,Mbl Infrastructure Limited,Mbl Infrastructure Limited
533155,Jublfood,Jubilant Foodworks Limited,Jubilant Foodworks Limited
533156,Vasconeq,Vascon Engineers Limited,Vascon Engineers Limited
533158,Thangamayl,Thangamayil Jewellery Limited,Thangamayil Jewellery Limited
533160,Dbrealty,D B Realty Limited,D B Realty Limited
533161,Emmbi,Emmbi Industries Limited,Emmbi Industries Limited
533162,Hathway,Hathway Cable & Datacom Limited,Hathway Cable & Datacom Limited
533163,Arssinfra,Arss Infrastructure Projects Limited,Arss Infrastructure Projects Limited
533164,Texmopipes,Texmo Pipes & Products Limited,Texmo Pipes And Products Limited
533166,Sundaram,Sundaram Multi Pap Limited,Sundaram Multi Pap Limited
533167,Coroengg,Coromandel Engineering Company Limited,Coromandel Engineering Company Limited
533168,Rossellind,Rossell India Limited,Rossell India Limited
533169,Maninfra,Man Infraconstruction Limited,Man Infraconstruction Limited
533170,Tamboliin,Tamboli Industries Limited,Tamboli Industries Limited
533177,Il&Fstrans,Il&Fs Transportation Networks Limited,Il&Fs Transportation Networks Limited
